slice_id,feature,psi,ks_stat,ks_pvalue,drift_flag
slice_2,V253,1.972152263052534e-29,0.007,0.9996981625437503,no_drift
slice_2,V254,1.972152263052534e-29,0.0042,0.9999999999917566,no_drift
slice_2,V255,0.041273556799225744,0.087,7.01468496602152e-17,no_drift
slice_2,V256,0.041059763493276814,0.0868,8.349718088113657e-17,no_drift
slice_2,V257,1.972152263052534e-29,0.0642,2.2168737225398407e-09,no_drift
slice_2,V258,1.972152263052534e-29,0.0718,1.253292939366751e-11,no_drift
slice_2,V259,0.041273556799225744,0.087,7.01468496602152e-17,no_drift
slice_2,V260,0.016268415412048848,0.0352,0.004075699259476923,no_drift
slice_2,V261,0.012229096429923737,0.0492,1.1042834938842078e-05,no_drift
slice_2,V262,0.014074967511888008,0.0324,0.01050350195489585,no_drift
slice_2,V263,0.006557560205512515,0.0836,1.283783058466257e-15,no_drift
slice_2,V264,0.057268727329223085,0.1262,4.2491449522335973e-35,no_drift
slice_2,V265,0.057184148323231807,0.0976,3.8478446797380284e-21,no_drift
slice_2,V266,1.972152263052534e-29,0.0202,0.25945194403220523,no_drift
slice_2,V267,0.04557396592832792,0.07,4.49961306990075e-11,no_drift
slice_2,V268,1.972152263052534e-29,0.0398,0.0007257154689383715,no_drift
slice_2,V269,1.972152263052534e-29,0.0044,0.9999999999051078,no_drift
slice_2,V270,1.597443333072552e-29,0.0578,1.1045107478883874e-07,no_drift
slice_2,V271,1.597443333072552e-29,0.0614,1.2892422104539315e-08,no_drift
slice_2,V272,1.597443333072552e-29,0.0584,7.791469573339769e-08,no_drift
slice_2,V273,1.972152263052534e-29,0.0732,4.5343303032802904e-12,no_drift
slice_2,V274,1.972152263052534e-29,0.0874,4.944880581888018e-17,no_drift
slice_2,V275,1.972152263052534e-29,0.0776,1.633430089273235e-13,no_drift
slice_2,V276,1.972152263052534e-29,0.021,0.22021895014259807,no_drift
slice_2,V277,1.972152263052534e-29,0.0336,0.007068190960222985,no_drift
slice_2,V278,1.972152263052534e-29,0.0256,0.07549139379338214,no_drift
slice_2,V279,0.001950306039383986,0.0122,0.8508219458664311,no_drift
slice_2,V280,0.010687073571689274,0.0624,6.937277285594731e-09,no_drift
slice_2,V281,0.0,0.0074,0.999175871337284,no_drift
slice_2,V282,0.019911425763060077,0.0708,2.5597632196986058e-11,no_drift
slice_2,V283,0.028486632512199146,0.0696,5.951350164218709e-11,no_drift
slice_2,V284,0.0,0.008,0.9971978177256445,no_drift
slice_2,V285,0.03302169290028477,0.0966,1.0190789024258546e-20,no_drift
slice_2,V286,0.0,0.004,0.9999999999995108,no_drift
slice_2,V287,0.014078246552201997,0.0656,8.925347306767029e-10,no_drift
slice_2,V288,0.011631125443500354,0.0302,0.020914947385416365,no_drift
slice_2,V289,0.011586331098068333,0.033,0.008631846474837716,no_drift
slice_2,V290,0.0,0.0034,1.0,no_drift
slice_2,V291,0.004247043911460803,0.0166,0.49623226435327117,no_drift
slice_2,V292,0.000301540716356312,0.0026,0.9999999999999997,no_drift
slice_2,V293,0.0,0.0124,0.8367973787613723,no_drift
slice_2,V294,0.005861725969823772,0.0316,0.013568763904229907,no_drift
slice_2,V295,0.0,0.024,0.1122510249500138,no_drift
slice_2,V296,0.0,0.0058,0.9999963463668458,no_drift
slice_2,V297,0.0,0.0066,0.9999090682618054,no_drift
slice_2,V298,0.0,0.0036,0.9999999999999997,no_drift
slice_2,V299,0.0,0.0026,0.9999999999999997,no_drift
slice_2,V300,0.0,0.0072,0.9994903068538411,no_drift
slice_2,V301,0.0,0.0068,0.9998297385818663,no_drift
slice_2,V302,0.17057260897318013,0.1858,8.100180272673302e-76,moderate_drift
slice_2,V303,0.17119758049369557,0.1848,5.279153211502819e-75,moderate_drift
slice_2,V304,0.17072026636357124,0.1852,2.4973306817015585e-75,moderate_drift
slice_2,V305,0.0,0.0,1.0,no_drift
slice_2,V306,0.0008615909399405795,0.0152,0.610409786050154,no_drift
slice_2,V307,0.028403467097121993,0.0866,9.934829886316971e-17,no_drift
slice_2,V308,0.007362551511913994,0.063,4.760025285363858e-09,no_drift
slice_2,V309,0.0,0.0096,0.975341321530655,no_drift
slice_2,V310,0.03202525131262936,0.0966,1.0190789024258546e-20,no_drift
slice_2,V311,0.0,0.0062,0.999978619378823,no_drift
slice_2,V312,0.009073159823448187,0.0662,6.007213879184247e-10,no_drift
slice_2,V313,0.009722432277625625,0.031,0.016372657504394157,no_drift
slice_2,V314,0.009392341609910957,0.0378,0.0015773008278275702,no_drift
slice_2,V315,0.009951947503262492,0.0338,0.006607370669901561,no_drift
slice_2,V316,0.0,0.0146,0.6609385474781075,no_drift
slice_2,V317,0.004903065687948067,0.0318,0.01273501809411445,no_drift
slice_2,V318,0.0,0.0248,0.09235100892515725,no_drift
slice_2,V319,0.0,0.0066,0.9999090682618054,no_drift
slice_2,V320,0.0,0.0088,0.9902825317566453,no_drift
slice_2,V321,0.0,0.0064,0.9999543405787251,no_drift
slice_2,V322,0.018197752202669653,0.0508,4.958950626110097e-06,no_drift
slice_2,V323,0.07712524881314209,0.118,9.952503037895245e-31,no_drift
slice_2,V324,0.04252183659301709,0.0824,3.483396135306751e-15,no_drift
slice_2,V325,1.4376989997653028e-28,0.0202,0.25945194403220523,no_drift
slice_2,V326,1.4376989997653028e-28,0.0888,1.436013551118503e-17,no_drift
slice_2,V327,1.4376989997653028e-28,0.0504,6.072357213285267e-06,no_drift
slice_2,V328,1.4376989997653028e-28,0.0172,0.45029268979401865,no_drift
slice_2,V329,1.4376989997653028e-28,0.0324,0.01050350195489585,no_drift
slice_2,V330,1.4376989997653028e-28,0.0238,0.11774423413675565,no_drift
slice_2,V331,0.005548574425894325,0.0508,4.958950626110097e-06,no_drift
slice_2,V332,0.04385420470337288,0.118,9.952503037895245e-31,no_drift
slice_2,V333,0.014046723344524692,0.0824,3.483396135306751e-15,no_drift
slice_2,V334,1.4376989997653028e-28,0.0202,0.25945194403220523,no_drift
slice_2,V335,1.4376989997653028e-28,0.0888,1.436013551118503e-17,no_drift
slice_2,V336,1.4376989997653028e-28,0.0504,6.072357213285267e-06,no_drift
slice_2,V337,1.4376989997653028e-28,0.0172,0.45029268979401865,no_drift
slice_2,V338,1.4376989997653028e-28,0.0332,0.00807878015950187,no_drift
slice_2,V339,1.4376989997653028e-28,0.0238,0.11774423413675565,no_drift
slice_2,id_01,0.08908842621041158,0.1292,9.027214518097352e-37,no_drift
slice_2,id_02,0.11630021921184402,0.1484,2.0295242852374787e-48,moderate_drift
slice_2,id_03,0.004822061256616367,0.0262,0.06462616861447061,no_drift
slice_2,id_04,7.499108980257276e-29,0.0058,0.9999963463668458,no_drift
slice_2,id_05,0.015563743191852225,0.016,0.5441874830769005,no_drift
slice_2,id_06,0.01580696030949572,0.049,1.2183115055555317e-05,no_drift
slice_2,id_07,0.20662945307293779,0.12955764158844044,3.8243352540988575e-05,moderate_drift
slice_2,id_08,0.152947630649029,0.06237474428042282,0.15768189414480696,moderate_drift
slice_2,id_09,0.004944144113942887,0.0266,0.05814934209540375,no_drift
slice_2,id_10,6.38977333229022e-29,0.0096,0.975341321530655,no_drift
slice_2,id_11,1.597443333072552e-29,0.0202,0.25945194403220523,no_drift
slice_2,id_13,0.058080895375498785,0.0708,2.5597632196986058e-11,no_drift
slice_2,id_14,0.003643869658960701,0.0246,0.09702668551030112,no_drift
slice_2,id_17,0.3867104336234135,0.2908,1.0247133146556572e-186,severe_drift
slice_2,id_18,0.05039404346458887,0.11332861035422344,1.9487954077785485e-25,no_drift
slice_2,id_19,0.18149196744763563,0.1068,3.0752731291050766e-25,moderate_drift
slice_2,id_20,0.11035555999416077,0.1332,4.60670951058421e-39,moderate_drift
slice_2,id_21,0.23486534935627035,0.1951804020769538,3.6506984373349607e-11,moderate_drift
slice_2,id_22,1.427069099067526e-26,0.03116710875331565,0.902168442502243,no_drift
slice_2,id_24,0.161811225098553,0.19554763458919766,2.483355600725043e-10,moderate_drift
slice_2,id_25,0.13561458958615752,0.13322655306587952,2.0534062966978616e-05,moderate_drift
slice_2,id_26,0.1368871936010436,0.13050397877984085,3.146435495406525e-05,moderate_drift
slice_2,id_32,9.802980777752698e-05,0.0462,4.623449915061337e-05,no_drift
slice_3,TransactionDT,20.72326583941456,1.0,0.0,severe_drift
slice_3,TransactionAmt,0.08688084343373771,0.04,0.0006700307627707228,no_drift
slice_3,card1,0.0010439308514407063,0.0226,0.15550390805241585,no_drift
slice_3,card2,0.009005728956452056,0.0368,0.002290684905708281,no_drift
slice_3,card3,0.00031272315957837075,0.006,0.999990752114068,no_drift
slice_3,card5,0.006152390711337043,0.0206,0.2392348884391332,no_drift
slice_3,addr1,0.0035284760274656734,0.0134,0.7604721265530159,no_drift
slice_3,addr2,0.15104040689547074,0.031,0.016372657504394157,moderate_drift
slice_3,dist1,0.003548648547055425,0.0206,0.2392348884391332,no_drift
slice_3,dist2,0.06736311133035366,0.0856,2.354932585212776e-16,no_drift
slice_3,C1,0.025250592051755352,0.0728,6.0749174662210165e-12,no_drift
slice_3,C2,0.06000990301391007,0.1068,3.0752731291050766e-25,no_drift
slice_3,C3,0.0,0.0116,0.8896523693694147,no_drift
slice_3,C4,0.03966599301661774,0.0866,9.934829886316971e-17,no_drift
slice_3,C5,0.04040947406692079,0.0972,5.687739636932356e-21,no_drift
slice_3,C6,0.021849644204591265,0.0538,1.031400284986246e-06,no_drift
slice_3,C7,0.0023251707270037242,0.0202,0.25945194403220523,no_drift
slice_3,C8,0.1586933286980714,0.1806,1.2375986523392076e-71,moderate_drift
slice_3,C9,0.09224538719597443,0.1512,2.9659408474260405e-50,no_drift
slice_3,C10,0.16694466557004545,0.1856,1.1794196669125737e-75,moderate_drift
slice_3,C11,0.01922857814974118,0.0578,1.1045107478883874e-07,no_drift
slice_3,C12,0.0405644720281342,0.076,5.594496364970611e-13,no_drift
slice_3,C13,0.05358345206928712,0.1096,1.4692863631811733e-26,no_drift
slice_3,C14,0.02111633106993512,0.0572,1.56009832467244e-07,no_drift
slice_3,D1,0.03333292714342241,0.106,7.226405931978806e-25,no_drift
slice_3,D2,0.012510779560137249,0.0802,2.0913289352564715e-14,no_drift
slice_3,D3,0.00631075219496147,0.029,0.02983643245840902,no_drift
slice_3,D4,0.014212395897980805,0.0818,5.706862602065377e-15,no_drift
slice_3,D5,0.0017621766314574014,0.019,0.327510623300811,no_drift
slice_3,D6,0.0331442477879826,0.0544,7.45300850557211e-07,no_drift
slice_3,D7,0.04756159587577245,0.06711086875920447,4.183999028032862e-09,no_drift
slice_3,D8,0.07169388870714208,0.1192,2.3822334363602684e-31,no_drift
slice_3,D9,0.02775920184176737,0.0594,4.320650629564318e-08,no_drift
slice_3,D10,0.011791975147994288,0.0742,2.1671494452557425e-12,no_drift
slice_3,D11,0.0067446069418915615,0.0626,6.121203823615301e-09,no_drift
slice_3,D12,0.024729563910853677,0.0506,5.48858786382609e-06,no_drift
slice_3,D13,0.00047074263769441237,0.0214,0.20237432043396744,no_drift
slice_3,D14,0.021490706942503587,0.0566,2.195662376387957e-07,no_drift
slice_3,D15,0.026652150507886777,0.1064,4.717961598021151e-25,no_drift
slice_3,V1,2.415886522239347e-30,0.0006,0.9999999999999992,no_drift
slice_3,V2,0.003284244927654353,0.0188,0.33994536027287675,no_drift
slice_3,V3,0.003284244927654353,0.022,0.1777267837309908,no_drift
slice_3,V4,0.0010806154335298746,0.013,0.7920669467755587,no_drift
slice_3,V5,0.001110091383414334,0.0118,0.8772886704265563,no_drift
slice_3,V6,0.003284244927654353,0.015,0.6272175062405767,no_drift
slice_3,V7,0.003284244927654353,0.0124,0.8367973787613723,no_drift
slice_3,V8,0.00013159324587570575,0.0148,0.6440707891281565,no_drift
slice_3,V9,0.00013159324587570575,0.013,0.7920669467755587,no_drift
slice_3,V10,0.0005371199511390956,0.0082,0.9960352862019011,no_drift
slice_3,V11,0.0005200421530902899,0.0078,0.998074821542227,no_drift
slice_3,V12,2.8375033010134196e-05,0.0104,0.9497279530823978,no_drift
slice_3,V13,4.03217825796106e-06,0.0074,0.999175871337284,no_drift
slice_3,V14,1.972152263052529e-31,0.0002,0.9999999999999996,no_drift
slice_3,V15,1.972152263052529e-31,0.0312,0.01538509172977812,no_drift
slice_3,V16,1.972152263052529e-31,0.031,0.016372657504394157,no_drift
slice_3,V17,0.001614935573544246,0.0108,0.9325416301270012,no_drift
slice_3,V18,0.0014688809672201925,0.0104,0.9497279530823978,no_drift
slice_3,V19,0.03328027315292998,0.079,5.446258446915247e-14,no_drift
slice_3,V20,0.030966590186805643,0.072,1.085173979776323e-11,no_drift
slice_3,V21,0.0017205287195122168,0.0114,0.901388591127366,no_drift
slice_3,V22,0.0015689787001206589,0.011,0.9228576562607886,no_drift
slice_3,V23,0.00018198682823333942,0.006,0.999990752114068,no_drift
slice_3,V24,6.379046004711555e-05,0.0058,0.9999963463668458,no_drift
slice_3,V25,0.0951131055572782,0.056,3.0790080378184005e-07,no_drift
slice_3,V26,0.08762039633516393,0.0524,2.1704680587694466e-06,no_drift
slice_3,V27,1.972152263052529e-31,0.0032,1.0,no_drift
slice_3,V28,1.972152263052529e-31,0.0032,1.0,no_drift
slice_3,V29,0.0028973855302524302,0.0244,0.1018980612381279,no_drift
slice_3,V30,0.0027774511075717343,0.024,0.1122510249500138,no_drift
slice_3,V31,0.0029041586672761506,0.0158,0.5605413681859366,no_drift
slice_3,V32,0.0028728385564887526,0.0156,0.5770455454055606,no_drift
slice_3,V33,1.972152263052529e-31,0.0456,6.09036018279527e-05,no_drift
slice_3,V34,1.972152263052529e-31,0.051,4.478626007900765e-06,no_drift
slice_3,V35,0.000356268232544694,0.0116,0.8896523693694147,no_drift
slice_3,V36,0.000843616954355706,0.021,0.22021895014259807,no_drift
slice_3,V37,0.001112831485842383,0.0018,1.0,no_drift
slice_3,V38,0.0011128105095768517,0.0036,0.9999999999999997,no_drift
slice_3,V39,0.01405955595451091,0.0434,0.00016220186104398446,no_drift
slice_3,V40,0.01410833984273337,0.0434,0.00016220186104398446,no_drift
slice_3,V41,7.8886090522101146e-31,0.0016,1.0,no_drift
slice_3,V42,0.013509448124005095,0.0406,0.0005260608061041908,no_drift
slice_3,V43,0.013469061404849632,0.0406,0.0005260608061041908,no_drift
slice_3,V44,0.0013649042475779576,0.0124,0.8367973787613723,no_drift
slice_3,V45,0.0010186808106498995,0.0076,0.9987182376222109,no_drift
slice_3,V46,0.0009201674663779326,0.0074,0.999175871337284,no_drift
slice_3,V47,0.0009201674663779326,0.0068,0.9998297385818663,no_drift
slice_3,V48,0.0057679128622030555,0.0356,0.0035374188173280838,no_drift
slice_3,V49,0.0057579184211657,0.0352,0.004075699259476923,no_drift
slice_3,V50,0.013684393197289105,0.0476,2.396776707860421e-05,no_drift
slice_3,V51,0.0011591747550538838,0.0154,0.5936767491197451,no_drift
slice_3,V52,0.00029116052972682084,0.0096,0.975341321530655,no_drift
slice_3,V53,0.000483844496904179,0.0166,0.49623226435327117,no_drift
slice_3,V54,0.000928859769054113,0.02,0.27001861264689325,no_drift
slice_3,V55,0.00024439216112170947,0.0084,0.9945325022916379,no_drift
slice_3,V56,0.00024439216112170947,0.0176,0.42096355203665886,no_drift
slice_3,V57,5.2592437053022625e-05,0.015,0.6272175062405767,no_drift
slice_3,V58,5.7984356989465996e-05,0.0156,0.5770455454055606,no_drift
slice_3,V59,0.0006878465482010352,0.0274,0.04685207649658501,no_drift
slice_3,V60,0.0007260563616475552,0.028,0.039677110232779096,no_drift
slice_3,V61,0.0275131026435527,0.0786,7.468931764339021e-14,no_drift
slice_3,V62,0.025780149007164875,0.0732,4.5343303032802904e-12,no_drift
slice_3,V63,0.0006558200938332174,0.0266,0.05814934209540375,no_drift
slice_3,V64,0.000677095263703451,0.027,0.052237798742121214,no_drift
slice_3,V65,1.972152263052529e-31,0.0004,1.0,no_drift
slice_3,V66,0.08588791134744626,0.0516,3.291280556826075e-06,no_drift
slice_3,V67,0.08343986540265363,0.0486,1.481124356588647e-05,no_drift
slice_3,V68,1.972152263052529e-31,0.0018,1.0,no_drift
slice_3,V69,0.00622774690565672,0.0382,0.0013548043358769524,no_drift
slice_3,V70,0.006005625011934863,0.0368,0.002290684905708281,no_drift
slice_3,V71,0.0010223085510764438,0.0262,0.06462616861447061,no_drift
slice_3,V72,0.0010532499289757243,0.0268,0.05512541363698675,no_drift
slice_3,V73,0.0006435761075394926,0.0028,1.0,no_drift
slice_3,V74,0.0016704863371524254,0.0012,1.0,no_drift
slice_3,V75,4.461828033439365e-05,0.0032,1.0,no_drift
slice_3,V76,0.00014575973646887704,0.0054,0.9999995889077685,no_drift
slice_3,V77,8.887703500878756e-05,0.0118,0.8772886704265563,no_drift
slice_3,V78,8.872069342036002e-05,0.0182,0.37910278847379036,no_drift
slice_3,V79,0.0010279640393338347,0.0092,0.9840130736022987,no_drift
slice_3,V80,0.007125264345243747,0.0302,0.020914947385416365,no_drift
slice_3,V81,0.007089910141830358,0.03,0.022212962837199774,no_drift
slice_3,V82,0.0009438482531653413,0.008,0.9971978177256445,no_drift
slice_3,V83,0.0010467170744690708,0.0066,0.9999090682618054,no_drift
slice_3,V84,0.007190366085381487,0.0304,0.01968489887749584,no_drift
slice_3,V85,0.006883723373022501,0.0298,0.023582091943320466,no_drift
slice_3,V86,0.0002604759396038169,0.0024,0.9999999999999999,no_drift
slice_3,V87,0.0002048329099686386,0.0012,1.0,no_drift
slice_3,V88,1.972152263052529e-31,0.0012,1.0,no_drift
slice_3,V89,1.972152263052529e-31,0.0018,1.0,no_drift
slice_3,V90,0.0027008984351796885,0.032,0.011947718089521279,no_drift
slice_3,V91,0.0026838202137793657,0.0318,0.01273501809411445,no_drift
slice_3,V92,0.006564704925274037,0.0268,0.05512541363698675,no_drift
slice_3,V93,0.00659964848464069,0.027,0.052237798742121214,no_drift
slice_3,V94,1.972152263052529e-31,0.0018,1.0,no_drift
slice_3,V95,2.616031447190213e-07,0.0074,0.999175871337284,no_drift
slice_3,V96,0.01529805205926119,0.068,1.7922368319336188e-10,no_drift
slice_3,V97,0.0034910903610090335,0.0368,0.002290684905708281,no_drift
slice_3,V98,0.0,0.0056,0.999998698909972,no_drift
slice_3,V99,0.020702526721552914,0.0716,1.4468756704149976e-11,no_drift
slice_3,V100,0.00612930086693714,0.0368,0.002290684905708281,no_drift
slice_3,V101,0.0,0.0138,0.7278658490549254,no_drift
slice_3,V102,0.0,0.0038,0.9999999999999817,no_drift
slice_3,V103,0.0,0.006,0.999990752114068,no_drift
slice_3,V104,0.0,0.0084,0.9945325022916379,no_drift
slice_3,V105,0.0,0.017,0.46535782712685475,no_drift
slice_3,V106,0.0,0.0102,0.95721723072851,no_drift
slice_3,V107,0.0,0.0,1.0,no_drift
slice_3,V108,0.0,0.0024,0.9999999999999999,no_drift
slice_3,V109,0.0,0.0068,0.9998297385818663,no_drift
slice_3,V110,0.0,0.0054,0.9999995889077685,no_drift
slice_3,V111,0.0,0.0006,0.9999999999999992,no_drift
slice_3,V112,0.0,0.0004,1.0,no_drift
slice_3,V113,0.0,0.0006,0.9999999999999992,no_drift
slice_3,V114,0.0,0.0038,0.9999999999999817,no_drift
slice_3,V115,0.0,0.012,0.8643325152980597,no_drift
slice_3,V116,0.0,0.0076,0.9987182376222109,no_drift
slice_3,V117,0.0,0.0016,1.0,no_drift
slice_3,V118,0.0,0.0,1.0,no_drift
slice_3,V119,0.0,0.0008,1.0,no_drift
slice_3,V120,0.0,0.0016,1.0,no_drift
slice_3,V121,0.0,0.0014,1.0,no_drift
slice_3,V122,0.0,0.0006,0.9999999999999992,no_drift
slice_3,V123,0.0,0.0032,1.0,no_drift
slice_3,V124,0.0,0.0234,0.1293932411485686,no_drift
slice_3,V125,0.0,0.0106,0.9415017074119454,no_drift
slice_3,V126,2.599704435782285e-05,0.0126,0.8223009941322108,no_drift
slice_3,V127,0.017699475935475113,0.0772,2.2274813126474412e-13,no_drift
slice_3,V128,0.0039819162549843586,0.0412,0.00041153925306214697,no_drift
slice_3,V129,0.0,0.0086,0.9926334746377052,no_drift
slice_3,V130,0.022407548248165463,0.0774,1.9078520097559483e-13,no_drift
slice_3,V131,0.007162943399888396,0.0386,0.0011618305919196415,no_drift
slice_3,V132,0.0,0.014,0.7112889960315587,no_drift
slice_3,V133,0.0,0.007,0.9996981625437503,no_drift
slice_3,V134,0.0,0.0066,0.9999090682618054,no_drift
slice_3,V135,0.0,0.0108,0.9325416301270012,no_drift
slice_3,V136,0.0,0.0194,0.3035775745288207,no_drift
slice_3,V137,0.0,0.0138,0.7278658490549254,no_drift
slice_3,V138,1.3331749298235176e-28,0.0162,0.5280052696004953,no_drift
slice_3,V139,0.2231227869022398,0.2054,1.1027902105191365e-92,moderate_drift
slice_3,V140,0.22360003226587175,0.2058,4.7885296358991504e-93,moderate_drift
slice_3,V141,1.3331749298235176e-28,0.034,0.0061741214537172585,no_drift
slice_3,V142,1.3331749298235176e-28,0.0342,0.00576697094989148,no_drift
slice_3,V143,5.078933619784101,0.3502,1.952419940618069e-272,severe_drift
slice_3,V144,6.457088835552836,0.3514,2.4071666866334145e-274,severe_drift
slice_3,V145,6.423971662691359,0.3528,1.3971538704231104e-276,severe_drift
slice_3,V146,1.3331749298235176e-28,0.0826,2.9524887250669453e-15,no_drift
slice_3,V147,1.3331749298235176e-28,0.0846,5.526141030420428e-16,no_drift
slice_3,V148,0.22188280867618942,0.2054,1.1027902105191365e-92,moderate_drift
slice_3,V149,0.22260802537452695,0.2058,4.7885296358991504e-93,moderate_drift
slice_3,V150,6.329231575431805,0.3528,1.3971538704231104e-276,severe_drift
slice_3,V151,6.411374287479754,0.3528,1.3971538704231104e-276,severe_drift
slice_3,V152,6.610341512935738,0.3528,1.3971538704231104e-276,severe_drift
slice_3,V153,0.2233706047179514,0.2054,1.1027902105191365e-92,moderate_drift
slice_3,V154,0.22393048952251893,0.2058,4.7885296358991504e-93,moderate_drift
slice_3,V155,0.22237897755502767,0.2054,1.1027902105191365e-92,moderate_drift
slice_3,V156,0.22326946906178696,0.2058,4.7885296358991504e-93,moderate_drift
slice_3,V157,0.22237897755502767,0.2054,1.1027902105191365e-92,moderate_drift
slice_3,V158,0.22326946906178696,0.2058,4.7885296358991504e-93,moderate_drift
slice_3,V159,6.323763543632634,0.353,6.683207575298131e-277,severe_drift
slice_3,V160,6.329942864099232,0.3528,1.3971538704231104e-276,severe_drift
slice_3,V161,1.3331749298235176e-28,0.034,0.0061741214537172585,no_drift
slice_3,V162,1.3331749298235176e-28,0.0384,0.0012548640315177436,no_drift
slice_3,V163,1.3331749298235176e-28,0.0342,0.00576697094989148,no_drift
slice_3,V164,1.4534287751509463,0.3464,1.945205692676374e-266,severe_drift
slice_3,V165,1.712545918453706,0.3522,1.2730102459510989e-275,severe_drift
slice_3,V166,1.4861911987395948,0.344,1.0982407719837235e-262,severe_drift
slice_3,V167,0.04007082080443581,0.0792,4.647891057828894e-14,no_drift
slice_3,V168,0.03890017669184096,0.1002,2.916904925097525e-22,no_drift
slice_3,V169,1.262177448353621e-29,0.0136,0.7442740260220542,no_drift
slice_3,V170,0.04965081692414043,0.0638,2.8645826195465348e-09,no_drift
slice_3,V171,0.06757850775746752,0.086,1.6694608954814567e-16,no_drift
slice_3,V172,1.262177448353621e-29,0.0104,0.9497279530823978,no_drift
slice_3,V173,1.262177448353621e-29,0.0062,0.999978619378823,no_drift
slice_3,V174,1.262177448353621e-29,0.0584,7.791469573339769e-08,no_drift
slice_3,V175,1.262177448353621e-29,0.0608,1.8609275589374064e-08,no_drift
slice_3,V176,1.262177448353621e-29,0.0974,4.6791428323514955e-21,no_drift
slice_3,V177,1.262177448353621e-29,0.0618,1.0073941724221603e-08,no_drift
slice_3,V178,1.262177448353621e-29,0.0672,3.080328393115585e-10,no_drift
slice_3,V179,1.262177448353621e-29,0.0654,1.0176385715911562e-09,no_drift
slice_3,V180,1.262177448353621e-29,0.035,0.004372190533834421,no_drift
slice_3,V181,1.262177448353621e-29,0.0256,0.07549139379338214,no_drift
slice_3,V182,1.262177448353621e-29,0.0344,0.005384513310079144,no_drift
slice_3,V183,1.262177448353621e-29,0.0286,0.03348003156864409,no_drift
slice_3,V184,1.262177448353621e-29,0.0232,0.13556067590791931,no_drift
slice_3,V185,1.262177448353621e-29,0.029,0.02983643245840902,no_drift
slice_3,V186,1.262177448353621e-29,0.0364,0.0026519669870186673,no_drift
slice_3,V187,1.262177448353621e-29,0.0512,4.043204034910413e-06,no_drift
slice_3,V188,0.012330236315145024,0.0326,0.009842328830031829,no_drift
slice_3,V189,0.012584134656158307,0.0412,0.00041153925306214697,no_drift
slice_3,V190,1.262177448353621e-29,0.0508,4.958950626110097e-06,no_drift
slice_3,V191,1.262177448353621e-29,0.0046,0.9999999992035721,no_drift
slice_3,V192,1.262177448353621e-29,0.005,0.9999999735220224,no_drift
slice_3,V193,1.262177448353621e-29,0.0058,0.9999963463668458,no_drift
slice_3,V194,0.012334941159412485,0.0326,0.009842328830031829,no_drift
slice_3,V195,0.012584134656158307,0.033,0.008631846474837716,no_drift
slice_3,V196,1.262177448353621e-29,0.004,0.9999999999995108,no_drift
slice_3,V197,0.012377349079744185,0.0326,0.009842328830031829,no_drift
slice_3,V198,0.012612663146156477,0.033,0.008631846474837716,no_drift
slice_3,V199,1.262177448353621e-29,0.0484,1.6321006728865646e-05,no_drift
slice_3,V200,0.012424605038353104,0.0436,0.00014867985844642961,no_drift
slice_3,V201,0.012679430660417032,0.056,3.0790080378184005e-07,no_drift
slice_3,V202,0.004363591884155284,0.0794,3.9649602427726936e-14,no_drift
slice_3,V203,0.06174477678815153,0.122,8.006338371740463e-33,no_drift
slice_3,V204,0.008718988541804877,0.1006,1.949564549687346e-22,no_drift
slice_3,V205,1.262177448353621e-29,0.011,0.9228576562607886,no_drift
slice_3,V206,1.262177448353621e-29,0.0068,0.9998297385818663,no_drift
slice_3,V207,1.262177448353621e-29,0.0366,0.002465208749609002,no_drift
slice_3,V208,1.262177448353621e-29,0.0586,6.930330389435789e-08,no_drift
slice_3,V209,1.262177448353621e-29,0.056,3.0790080378184005e-07,no_drift
slice_3,V210,1.262177448353621e-29,0.061,1.6472979861960528e-08,no_drift
slice_3,V211,1.262177448353621e-29,0.062,8.899597105145676e-09,no_drift
slice_3,V212,1.262177448353621e-29,0.0672,3.080328393115585e-10,no_drift
slice_3,V213,1.262177448353621e-29,0.0658,7.824962022371094e-10,no_drift
slice_3,V214,1.262177448353621e-29,0.0256,0.07549139379338214,no_drift
slice_3,V215,1.262177448353621e-29,0.0344,0.005384513310079144,no_drift
slice_3,V216,1.262177448353621e-29,0.0286,0.03348003156864409,no_drift
slice_3,V217,0.059194684605729554,0.1136,1.661499956787111e-28,no_drift
slice_3,V218,0.09063727278639605,0.1442,9.885050754258862e-46,no_drift
slice_3,V219,0.07732838370998008,0.1264,3.296256089543428e-35,no_drift
slice_3,V220,1.1093356479670497e-29,0.0132,0.7764175867140878,no_drift
slice_3,V221,0.12270173669828455,0.1172,2.5607930785623942e-30,moderate_drift
slice_3,V222,0.1320641005594746,0.117,3.2399977659908345e-30,moderate_drift
slice_3,V223,1.597443333072552e-29,0.0148,0.6440707891281565,no_drift
slice_3,V224,0.021611431927768945,0.0544,7.45300850557211e-07,no_drift
slice_3,V225,1.597443333072552e-29,0.0342,0.00576697094989148,no_drift
slice_3,V226,1.597443333072552e-29,0.0176,0.42096355203665886,no_drift
slice_3,V227,1.1093356479670497e-29,0.0336,0.007068190960222985,no_drift
slice_3,V228,1.597443333072552e-29,0.1124,6.484403414841863e-28,no_drift
slice_3,V229,0.12251481087013015,0.1404,2.286613359105415e-43,moderate_drift
slice_3,V230,1.597443333072552e-29,0.1242,5.265031092178292e-34,no_drift
